SectionID,PolderID,SurveyDate,Distance,Direction,Easting,Northing,Lat,Long,mSoB,mPWD,Code
4,Polder 7/2,28-Aug-23,120.862,Embankment to River,424029.37,484467.6255,22.46748983,89.25880606,-1.14,-0.68,River Data
4,Polder 7/2,28-Aug-23,123.339,Embankment to River,424030.3904,484465.37,22.4674695,89.25881609,-0.84,-0.38,River Data
4,Polder 7/2,28-Aug-23,126.444,Embankment to River,424031.6693,484462.5435,22.46744403,89.25882866,-0.54,-0.08,River Data
4,Polder 7/2,28-Aug-23,129.464,Embankment to River,424032.9137,484459.7937,22.46741924,89.25884088,-0.24,0.22,River Data
4,Polder 7/2,28-Aug-23,131.894,Embankment to River,424033.915,484457.5805,22.4673993,89.25885072,-0.04,0.42,River Data
4,Polder 7/2,28-Aug-23,133.377,Embankment to River,424034.5257,484456.2308,22.46738713,89.25885672,0.06,0.52,River Data
4,Polder 7/2,28-Aug-23,137.365,Embankment to River,424036.1693,484452.5994,22.4673544,89.25887287,0.16,0.62,River Data
4,Polder 7/2,28-Aug-23,139.787,Embankment to River,424037.1677,484450.3943,22.46733453,89.25888268,-0.74,-0.28,River Data
5,Polder 7/2,28-Aug-23,0,Embankment to River,423756.6224,484455.2689,22.46736601,89.25615572,4.942,5.402,Embankment
5,Polder 7/2,28-Aug-23,2,Embankment to River,423757.7266,484453.6034,22.46735101,89.25616653,4.972,5.432,Cl
5,Polder 7/2,28-Aug-23,3.999,Embankment to River,423758.8308,484451.937,22.46733601,89.25617734,4.892,5.352,Embankment
5,Polder 7/2,28-Aug-23,5.999,Embankment to River,423759.935,484450.2715,22.46732102,89.25618815,4.362,4.822,Slope
5,Polder 7/2,28-Aug-23,7.999,Embankment to River,423761.0392,484448.6061,22.46730602,89.25619896,3.562,4.022,Slope
5,Polder 7/2,28-Aug-23,17.998,Embankment to River,423766.5601,484440.2769,22.46723103,89.25625303,3.232,3.692,Slope
5,Polder 7/2,28-Aug-23,22.997,Embankment to River,423769.3206,484436.1123,22.46719353,89.25628006,2.432,2.892,Slope
5,Polder 7/2,28-Aug-23,32.996,Embankment to River,423774.8426,484427.784,22.46711855,89.25633413,2.362,2.822,Slope
5,Polder 7/2,28-Aug-23,42.994,Embankment to River,423780.3636,484419.4548,22.46704355,89.25638819,2.322,2.782,Slope
5,Polder 7/2,28-Aug-23,52.993,Embankment to River,423785.8846,484411.1266,22.46696857,89.25644225,1.182,1.642,Slope
5,Polder 7/2,28-Aug-23,60.712,Embankment to River,423790.1471,484404.6958,22.46691067,89.25648399,-0.55,-0.09,Slope
5,Polder 7/2,28-Aug-23,63.073,Embankment to River,423791.4512,484402.7295,22.46689296,89.25649676,-0.95,-0.49,River Data
5,Polder 7/2,28-Aug-23,65.552,Embankment to River,423792.8203,484400.6649,22.46687437,89.25651017,-1.55,-1.09,River Data
5,Polder 7/2,28-Aug-23,69.503,Embankment to River,423795.0015,484397.3735,22.46684474,89.25653153,-2.35,-1.89,River Data
5,Polder 7/2,28-Aug-23,71.99,Embankment to River,423796.3745,484395.3019,22.46682609,89.25654497,-3.05,-2.59,River Data
5,Polder 7/2,28-Aug-23,74.482,Embankment to River,423797.7513,484393.2261,22.4668074,89.25655845,-3.45,-2.99,River Data
5,Polder 7/2,28-Aug-23,77.051,Embankment to River,423799.1699,484391.0856,22.46678813,89.25657234,-3.75,-3.29,River Data
5,Polder 7/2,28-Aug-23,79.581,Embankment to River,423800.5661,484388.9785,22.46676915,89.25658602,-4.15,-3.69,River Data
5,Polder 7/2,28-Aug-23,82.073,Embankment to River,423801.943,484386.9027,22.46675046,89.2565995,-4.35,-3.89,River Data
5,Polder 7/2,28-Aug-23,86.016,Embankment to River,423804.1204,484383.6184,22.46672089,89.25662082,-4.65,-4.19,River Data
5,Polder 7/2,28-Aug-23,88.585,Embankment to River,423805.5389,484381.4779,22.46670162,89.25663471,-6.35,-5.89,River Data
5,Polder 7/2,28-Aug-23,91.092,Embankment to River,423806.9225,484379.39,22.46668282,89.25664826,-6.45,-5.99,River Data
5,Polder 7/2,28-Aug-23,95.02,Embankment to River,423809.0921,484376.1179,22.46665336,89.2566695,-6.25,-5.79,River Data
5,Polder 7/2,28-Aug-23,97.581,Embankment to River,423810.5058,484373.9844,22.46663415,89.25668335,-5.95,-5.49,River Data
5,Polder 7/2,28-Aug-23,100.068,Embankment to River,423811.8798,484371.9127,22.4666155,89.2566968,-5.75,-5.29,River Data
5,Polder 7/2,28-Aug-23,104.011,Embankment to River,423814.0562,484368.6285,22.46658593,89.25671811,-5.65,-5.19,River Data
5,Polder 7/2,28-Aug-23,106.585,Embankment to River,423815.4786,484366.4839,22.46656662,89.25673204,-5.45,-4.99,River Data
5,Polder 7/2,28-Aug-23,109.975,Embankment to River,423817.3503,484363.6605,22.4665412,89.25675037,-5.05,-4.59,River Data
5,Polder 7/2,28-Aug-23,113.918,Embankment to River,423819.5277,484360.3762,22.46651163,89.25677169,-4.85,-4.39,River Data
5,Polder 7/2,28-Aug-23,116.487,Embankment to River,423820.9463,484358.2357,22.46649236,89.25678558,-4.55,-4.09,River Data
5,Polder 7/2,28-Aug-23,119.031,Embankment to River,423822.3503,484356.1174,22.46647328,89.25679933,-4.35,-3.89,River Data
5,Polder 7/2,28-Aug-23,122.973,Embankment to River,423824.5276,484352.8331,22.46644371,89.25682065,-4.05,-3.59,River Data
5,Polder 7/2,28-Aug-23,126.357,Embankment to River,423826.3964,484350.0138,22.46641833,89.25683895,-3.85,-3.39,River Data
5,Polder 7/2,28-Aug-23,128.932,Embankment to River,423827.8179,484347.8692,22.46639902,89.25685287,-3.65,-3.19,River Data
5,Polder 7/2,28-Aug-23,131.47,Embankment to River,423829.22,484345.755,22.46637998,89.2568666,-3.35,-2.89,River Data
5,Polder 7/2,28-Aug-23,135.413,Embankment to River,423831.3963,484342.4707,22.46635041,89.25688791,-3.15,-2.69,River Data
5,Polder 7/2,28-Aug-23,138.803,Embankment to River,423833.269,484339.6474,22.46632499,89.25690624,-2.85,-2.39,River Data
5,Polder 7/2,28-Aug-23,141.429,Embankment to River,423834.7187,484337.4602,22.4663053,89.25692044,-2.55,-2.09,River Data
5,Polder 7/2,28-Aug-23,143.915,Embankment to River,423836.0916,484335.3886,22.46628665,89.25693388,-2.35,-1.89,River Data
5,Polder 7/2,28-Aug-23,148.807,Embankment to River,423838.7929,484331.3141,22.46624996,89.25696033,-2.05,-1.59,River Data
5,Polder 7/2,28-Aug-23,151.381,Embankment to River,423840.2144,484329.1695,22.46623065,89.25697425,-1.75,-1.29,River Data
5,Polder 7/2,28-Aug-23,154.779,Embankment to River,423842.091,484326.3391,22.46620517,89.25699263,-1.45,-0.99,River Data
5,Polder 7/2,28-Aug-23,158.847,Embankment to River,423844.3372,484322.9504,22.46617466,89.25701462,-1.15,-0.69,River Data
5,Polder 7/2,28-Aug-23,161.326,Embankment to River,423845.7063,484320.8859,22.46615607,89.25702803,-0.95,-0.49,River Data
5,Polder 7/2,28-Aug-23,166.188,Embankment to River,423848.3911,484316.8357,22.4661196,89.25705432,-0.65,-0.19,River Data
5,Polder 7/2,28-Aug-23,168.749,Embankment to River,423849.8048,484314.7023,22.46610039,89.25706816,-0.45,0.01,River Data
5,Polder 7/2,28-Aug-23,171.249,Embankment to River,423851.1856,484312.6195,22.46608164,89.25708168,-0.25,0.21,River Data
5,Polder 7/2,28-Aug-23,175.184,Embankment to River,423853.3581,484309.3423,22.46605213,89.25710296,-0.15,0.31,River Data
5,Polder 7/2,28-Aug-23,176.842,Embankment to River,423854.274,484307.9615,22.4660397,89.25711192,-0.05,0.41,River Data
5,Polder 7/2,28-Aug-23,179.283,Embankment to River,423855.6218,484305.9273,22.46602139,89.25712512,0.05,0.51,River Data
5,Polder 7/2,28-Aug-23,180.859,Embankment to River,423856.4921,484304.6154,22.46600958,89.25713364,-0.95,-0.49,River Data
5,Polder 7/2,28-Aug-23,183.574,Embankment to River,423857.7876,484302.2184,22.46598798,89.25714635,-0.85,-0.39,River Data
5,Polder 7/2,28-Aug-23,186.297,Embankment to River,423859.4942,484300.0851,22.46596879,89.25716304,-0.85,-0.39,River Data
5,Polder 7/2,28-Aug-23,188.491,Embankment to River,423860.7061,484298.2576,22.46595233,89.25717491,-0.65,-0.19,River Data
5,Polder 7/2,28-Aug-23,190.596,Embankment to River,423861.8685,484296.504,22.46593654,89.25718629,-0.55,-0.09,River Data
6,Polder 7/2,29-Aug-23,0,Embankment to River,423718.8087,483016.3882,22.45436638,89.25585758,3.186,3.646,Embankment
6,Polder 7/2,29-Aug-23,2,Embankment to River,423720.7978,483016.5863,22.45436826,89.25587691,3.146,3.606,CL
6,Polder 7/2,29-Aug-23,4,Embankment to River,423722.787,483016.7834,22.45437013,89.25589623,3.116,3.576,Embankment
6,Polder 7/2,29-Aug-23,7,Embankment to River,423725.7697,483017.0796,22.45437293,89.2559252,1.796,2.256,Slope
6,Polder 7/2,29-Aug-23,27,Embankment to River,423745.6602,483019.0547,22.45439167,89.25611841,1.526,1.986,Slope
6,Polder 7/2,29-Aug-23,46.999,Embankment to River,423765.5498,483021.0298,22.4544104,89.25631161,1.406,1.866,Slope
6,Polder 7/2,29-Aug-23,69.999,Embankment to River,423788.423,483023.301,22.45443194,89.2565338,1.356,1.816,Slope
6,Polder 7/2,29-Aug-23,89.999,Embankment to River,423808.3126,483025.2761,22.45445067,89.256727,1.156,1.616,Slope
6,Polder 7/2,29-Aug-23,112.998,Embankment to River,423831.1868,483027.5473,22.45447221,89.25694919,1.406,1.866,Slope
6,Polder 7/2,29-Aug-23,113.998,Embankment to River,423832.1804,483027.6464,22.45447315,89.25695884,1.856,2.316,Slope
6,Polder 7/2,29-Aug-23,115.998,Embankment to River,423834.1695,483027.8435,22.45447502,89.25697817,1.356,1.816,Slope
6,Polder 7/2,29-Aug-23,116.998,Embankment to River,423835.1641,483027.9426,22.45447596,89.25698783,0.456,0.916,Slope
6,Polder 7/2,29-Aug-23,121.998,Embankment to River,423840.137,483028.4358,22.45448064,89.25703613,0.156,0.616,Slope
6,Polder 7/2,29-Aug-23,126.998,Embankment to River,423845.1089,483028.9301,22.45448533,89.25708443,0.076,0.536,Slope
6,Polder 7/2,29-Aug-23,139.998,Embankment to River,423858.0374,483030.2138,22.4544975,89.25721001,0.296,0.756,Slope
6,Polder 7/2,29-Aug-23,179.998,Embankment to River,423897.8174,483034.164,22.45453496,89.25759642,-0.454,0.006,Slope
6,Polder 7/2,29-Aug-23,290.064,Embankment to River,424007.2788,483045.0335,22.45463804,89.2586597,-0.72,-0.26,River Data
6,Polder 7/2,29-Aug-23,294.997,Embankment to River,424012.1855,483045.5201,22.45464266,89.25870737,-1.32,-0.86,River Data
6,Polder 7/2,29-Aug-23,298.389,Embankment to River,424015.5589,483045.8555,22.45464584,89.25874013,-1.72,-1.26,River Data
6,Polder 7/2,29-Aug-23,300.11,Embankment to River,424017.2706,483046.0251,22.45464745,89.25875676,-1.92,-1.46,River Data
6,Polder 7/2,29-Aug-23,303.522,Embankment to River,424020.663,483046.3621,22.45465064,89.25878971,-2.12,-1.66,River Data
6,Polder 7/2,29-Aug-23,305.322,Embankment to River,424022.4528,483046.5402,22.45465233,89.2588071,-2.42,-1.96,River Data
6,Polder 7/2,29-Aug-23,308.634,Embankment to River,424025.747,483046.8671,22.45465543,89.2588391,-2.62,-2.16,River Data
6,Polder 7/2,29-Aug-23,312.057,Embankment to River,424029.1514,483047.2049,22.45465863,89.25887217,-2.92,-2.46,River Data
6,Polder 7/2,29-Aug-23,315.657,Embankment to River,424032.7321,483047.561,22.45466201,89.25890695,-3.22,-2.76,River Data
6,Polder 7/2,29-Aug-23,319.07,Embankment to River,424036.1255,483047.898,22.45466521,89.25893991,-3.42,-2.96,River Data
6,Polder 7/2,29-Aug-23,322.668,Embankment to River,424039.7041,483048.2532,22.45466858,89.25897467,-3.52,-3.06,River Data
6,Polder 7/2,29-Aug-23,324.471,Embankment to River,424041.497,483048.4312,22.45467026,89.25899209,-3.72,-3.26,River Data
6,Polder 7/2,29-Aug-23,327.981,Embankment to River,424044.9885,483048.7772,22.45467354,89.25902601,-3.82,-3.36,River Data
6,Polder 7/2,29-Aug-23,333.105,Embankment to River,424050.0836,483049.284,22.45467835,89.2590755,-3.82,-3.36,River Data
6,Polder 7/2,29-Aug-23,336.705,Embankment to River,424053.6632,483049.6392,22.45468172,89.25911027,-3.72,-3.26,River Data
6,Polder 7/2,29-Aug-23,338.418,Embankment to River,424055.3679,483049.808,22.45468332,89.25912683,-3.72,-3.26,River Data
6,Polder 7/2,29-Aug-23,342.03,Embankment to River,424058.9586,483050.165,22.4546867,89.25916171,-3.92,-3.46,River Data
6,Polder 7/2,29-Aug-23,345.618,Embankment to River,424062.5273,483050.5194,22.45469007,89.25919637,-4.12,-3.66,River Data
6,Polder 7/2,29-Aug-23,349.041,Embankment to River,424065.9326,483050.8571,22.45469327,89.25922945,-4.32,-3.86,River Data
6,Polder 7/2,29-Aug-23,354.075,Embankment to River,424070.9386,483051.3547,22.45469799,89.25927808,-4.52,-4.06,River Data
6,Polder 7/2,29-Aug-23,356.155,Embankment to River,424073.0069,483051.5603,22.45469994,89.25929817,-4.82,-4.36,River Data
6,Polder 7/2,29-Aug-23,361.188,Embankment to River,424078.0118,483052.0569,22.45470464,89.25934679,-4.82,-4.36,River Data
6,Polder 7/2,29-Aug-23,364.599,Embankment to River,424081.4051,483052.3938,22.45470784,89.25937975,-4.82,-4.36,River Data
6,Polder 7/2,29-Aug-23,368.19,Embankment to River,424084.9758,483052.7482,22.4547112,89.25941443,-4.72,-4.26,River Data
6,Polder 7/2,29-Aug-23,371.613,Embankment to River,424088.3792,483053.0859,22.4547144,89.25944749,-4.62,-4.16,River Data
6,Polder 7/2,29-Aug-23,375.024,Embankment to River,424091.7725,483053.4229,22.4547176,89.25948045,-4.62,-4.16,River Data
6,Polder 7/2,29-Aug-23,378.625,Embankment to River,424095.3532,483053.7791,22.45472097,89.25951524,-4.52,-4.06,River Data
6,Polder 7/2,29-Aug-23,382.037,Embankment to River,424098.7466,483054.116,22.45472417,89.2595482,-4.42,-3.96,River Data
6,Polder 7/2,29-Aug-23,387.071,Embankment to River,424103.7535,483054.6126,22.45472888,89.25959683,-4.22,-3.76,River Data
6,Polder 7/2,29-Aug-23,390.582,Embankment to River,424107.245,483054.9595,22.45473217,89.25963075,-4.02,-3.56,River Data
6,Polder 7/2,29-Aug-23,393.994,Embankment to River,424110.6374,483055.2965,22.45473536,89.2596637,-3.82,-3.36,River Data
6,Polder 7/2,29-Aug-23,397.407,Embankment to River,424114.0318,483055.6334,22.45473856,89.25969668,-3.82,-3.36,River Data
6,Polder 7/2,29-Aug-23,402.519,Embankment to River,424119.1158,483056.1385,22.45474335,89.25974606,-3.62,-3.16,River Data
6,Polder 7/2,29-Aug-23,405.932,Embankment to River,424122.5102,483056.4754,22.45474654,89.25977903,-3.62,-3.16,River Data
6,Polder 7/2,29-Aug-23,409.542,Embankment to River,424126.0999,483056.8324,22.45474993,89.2598139,-3.52,-3.06,River Data
6,Polder 7/2,29-Aug-23,412.953,Embankment to River,424129.4933,483057.1693,22.45475312,89.25984686,-3.52,-3.06,River Data
6,Polder 7/2,29-Aug-23,416.366,Embankment to River,424132.8876,483057.5062,22.45475632,89.25987984,-3.52,-3.06,River Data
6,Polder 7/2,29-Aug-23,421.389,Embankment to River,424137.8825,483058.0021,22.45476102,89.25992836,-3.72,-3.26,River Data
6,Polder 7/2,29-Aug-23,424.901,Embankment to River,424141.3751,483058.349,22.45476431,89.25996228,-3.72,-3.26,River Data
6,Polder 7/2,29-Aug-23,428.313,Embankment to River,424144.7684,483058.6859,22.4547675,89.25999524,-3.72,-3.26,River Data
6,Polder 7/2,29-Aug-23,430.023,Embankment to River,424146.4691,483058.8548,22.45476911,89.26001176,-3.72,-3.26,River Data
6,Polder 7/2,29-Aug-23,433.435,Embankment to River,424149.8615,483059.1918,22.4547723,89.26004472,-3.52,-3.06,River Data
6,Polder 7/2,29-Aug-23,438.478,Embankment to River,424154.8774,483059.6892,22.45477702,89.26009344,-3.32,-2.86,River Data
6,Polder 7/2,29-Aug-23,443.591,Embankment to River,424159.9625,483060.1942,22.45478181,89.26014284,-3.02,-2.56,River Data
6,Polder 7/2,29-Aug-23,447.093,Embankment to River,424163.445,483060.5403,22.45478509,89.26017666,-2.92,-2.46,River Data
6,Polder 7/2,29-Aug-23,450.504,Embankment to River,424166.8374,483060.8773,22.45478828,89.26020962,-2.82,-2.36,River Data
6,Polder 7/2,29-Aug-23,453.917,Embankment to River,424170.2317,483061.2142,22.45479148,89.26024259,-2.62,-2.16,River Data
6,Polder 7/2,29-Aug-23,455.429,Embankment to River,424171.7351,483061.3631,22.45479289,89.26025719,-2.42,-1.96,River Data
6,Polder 7/2,29-Aug-23,458.664,Embankment to River,424174.9522,483061.6825,22.45479592,89.26028844,-2.22,-1.76,River Data
6,Polder 7/2,29-Aug-23,461.894,Embankment to River,424178.1653,483062.0021,22.45479895,89.26031965,-2.02,-1.56,River Data
7,Polder 7/2,29-Aug-23,0,Embankment to River,423746.987,482888.0228,22.45320807,89.25613762,3.849,4.309,Embankment
7,Polder 7/2,29-Aug-23,2.5,Embankment to River,423748.8642,482886.3739,22.45319326,89.25615594,3.819,4.279,Cl
7,Polder 7/2,29-Aug-23,5,Embankment to River,423750.7415,482884.725,22.45317844,89.25617427,3.799,4.259,Embankment
7,Polder 7/2,29-Aug-23,7,Embankment to River,423752.2425,482883.4065,22.4531666,89.25618892,3.339,3.799,Slope
7,Polder 7/2,29-Aug-23,9,Embankment to River,423753.7445,482882.087,22.45315475,89.25620358,3.089,3.549,Slope
7,Polder 7/2,29-Aug-23,11,Embankment to River,423755.2465,482880.7684,22.4531429,89.25621824,2.11,2.57,Slope
7,Polder 7/2,29-Aug-23,18,Embankment to River,423760.503,482876.1521,22.45310144,89.25626955,2.07,2.53,Slope
7,Polder 7/2,29-Aug-23,37.999,Embankment to River,423775.5209,482862.9628,22.45298297,89.25641613,1.95,2.41,Slope
7,Polder 7/2,29-Aug-23,57.998,Embankment to River,423790.5379,482849.7735,22.4528645,89.25656271,1.96,2.42,Slope
7,Polder 7/2,29-Aug-23,77.998,Embankment to River,423805.5559,482836.5833,22.45274602,89.25670929,1.86,2.32,Slope
7,Polder 7/2,29-Aug-23,97.997,Embankment to River,423820.5738,482823.394,22.45262754,89.25685588,1.54,2,Slope
7,Polder 7/2,29-Aug-23,102.997,Embankment to River,423824.3283,482820.0972,22.45259793,89.25689253,2.11,2.57,Slope
7,Polder 7/2,29-Aug-23,109.724,Embankment to River,423829.3795,482815.6609,22.45255808,89.25694183,-0.01,0.45,Slope
7,Polder 7/2,29-Aug-23,113.523,Embankment to River,423832.2322,482813.1548,22.45253557,89.25696967,-0.11,0.35,Slope
7,Polder 7/2,29-Aug-23,116.177,Embankment to River,423834.2254,482811.4046,22.45251985,89.25698913,-0.11,0.35,Slope
7,Polder 7/2,29-Aug-23,119.983,Embankment to River,423837.083,482808.8954,22.45249731,89.25701702,-0.21,0.25,River Data
7,Polder 7/2,29-Aug-23,122.48,Embankment to River,423838.9583,482807.2485,22.45248252,89.25703532,-0.31,0.15,River Data
7,Polder 7/2,29-Aug-23,126.279,Embankment to River,423841.811,482804.7435,22.45246002,89.25706317,-0.51,-0.05,River Data
7,Polder 7/2,29-Aug-23,128.782,Embankment to River,423843.6902,482803.0925,22.45244519,89.25708151,-0.71,-0.25,River Data
7,Polder 7/2,29-Aug-23,132.581,Embankment to River,423846.5429,482800.5864,22.45242268,89.25710935,-0.91,-0.45,River Data
7,Polder 7/2,29-Aug-23,136.242,Embankment to River,423849.2925,482798.1724,22.45240099,89.25713619,-1.11,-0.65,River Data
7,Polder 7/2,29-Aug-23,138.829,Embankment to River,423851.2345,482796.4662,22.45238567,89.25715515,-1.31,-0.85,River Data
7,Polder 7/2,29-Aug-23,142.544,Embankment to River,423854.0254,482794.0153,22.45236365,89.25718239,-1.51,-1.05,River Data
7,Polder 7/2,29-Aug-23,146.357,Embankment to River,423856.8879,482791.501,22.45234107,89.25721033,-1.81,-1.35,River Data
7,Polder 7/2,29-Aug-23,148.861,Embankment to River,423858.7681,482789.8501,22.45232624,89.25722868,-2.01,-1.55,River Data
7,Polder 7/2,29-Aug-23,152.66,Embankment to River,423861.6208,482787.345,22.45230374,89.25725652,-2.21,-1.75,River Data
7,Polder 7/2,29-Aug-23,155.242,Embankment to River,423863.5599,482785.6419,22.45228844,89.25727545,-2.31,-1.85,River Data
7,Polder 7/2,29-Aug-23,159.027,Embankment to River,423866.4018,482783.146,22.45226602,89.25730319,-2.41,-1.95,River Data
7,Polder 7/2,29-Aug-23,161.53,Embankment to River,423868.282,482781.495,22.45225119,89.25732154,-2.81,-2.35,River Data
7,Polder 7/2,29-Aug-23,166.418,Embankment to River,423871.952,482778.2719,22.45222224,89.25735736,-2.91,-2.45,River Data
7,Polder 7/2,29-Aug-23,168.998,Embankment to River,423873.8892,482776.5698,22.45220695,89.25737627,-3.11,-2.65,River Data
7,Polder 7/2,29-Aug-23,172.793,Embankment to River,423876.739,482774.0677,22.45218447,89.25740409,-3.31,-2.85,River Data
7,Polder 7/2,29-Aug-23,175.365,Embankment to River,423878.6702,482772.3708,22.45216923,89.25742294,-3.41,-2.95,River Data
7,Polder 7/2,29-Aug-23,179.037,Embankment to River,423881.4276,482769.9496,22.45214748,89.25744985,-3.51,-3.05,River Data
7,Polder 7/2,29-Aug-23,181.603,Embankment to River,423883.354,482768.2577,22.45213229,89.25746865,-3.51,-3.05,River Data
7,Polder 7/2,29-Aug-23,185.408,Embankment to River,423886.2116,482765.7475,22.45210974,89.25749654,-3.61,-3.15,River Data
7,Polder 7/2,29-Aug-23,187.994,Embankment to River,423888.1537,482764.0423,22.45209442,89.2575155,-3.71,-3.25,River Data
7,Polder 7/2,29-Aug-23,190.573,Embankment to River,423890.0909,482762.3412,22.45207914,89.25753441,-3.71,-3.25,River Data
7,Polder 7/2,29-Aug-23,194.308,Embankment to River,423892.8945,482759.8781,22.45205702,89.25756177,-3.81,-3.35,River Data
7,Polder 7/2,29-Aug-23,196.898,Embankment to River,423894.8395,482758.1709,22.45204168,89.25758076,-3.81,-3.35,River Data
7,Polder 7/2,29-Aug-23,200.697,Embankment to River,423897.6922,482755.6648,22.45201917,89.2576086,-3.91,-3.45,River Data
7,Polder 7/2,29-Aug-23,201.998,Embankment to River,423898.6696,482754.8066,22.45201146,89.25761814,-4.11,-3.65,River Data
7,Polder 7/2,29-Aug-23,205.79,Embankment to River,423901.5164,482752.3066,22.45198901,89.25764593,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,208.444,Embankment to River,423903.5096,482750.5554,22.45197328,89.25766538,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,212.186,Embankment to River,423906.3201,482748.0882,22.45195111,89.25769281,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,215.991,Embankment to River,423909.1767,482745.578,22.45192857,89.2577207,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,217.344,Embankment to River,423910.1924,482744.686,22.45192055,89.25773061,-4.11,-3.65,River Data
7,Polder 7/2,29-Aug-23,221.085,Embankment to River,423913.0019,482742.2198,22.4518984,89.25775803,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,224.884,Embankment to River,423915.8546,482739.7137,22.45187589,89.25778588,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,228.689,Embankment to River,423918.7122,482737.2045,22.45185335,89.25781377,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,232.419,Embankment to River,423921.5129,482734.7445,22.45183125,89.2578411,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,233.84,Embankment to River,423922.5797,482733.8075,22.45182284,89.25785152,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,237.581,Embankment to River,423925.3892,482731.3403,22.45180068,89.25787894,-4.21,-3.75,River Data
7,Polder 7/2,29-Aug-23,241.38,Embankment to River,423928.2419,482728.8352,22.45177817,89.25790678,-4.31,-3.85,River Data
7,Polder 7/2,29-Aug-23,243.883,Embankment to River,423930.1211,482727.1843,22.45176334,89.25792513,-4.31,-3.85,River Data
7,Polder 7/2,29-Aug-23,246.545,Embankment to River,423932.1201,482725.428,22.45174757,89.25794464,-4.31,-3.85,River Data
7,Polder 7/2,29-Aug-23,250.344,Embankment to River,423934.9728,482722.9229,22.45172507,89.25797248,-4.41,-3.95,River Data
7,Polder 7/2,29-Aug-23,254.15,Embankment to River,423937.8305,482720.4137,22.45170253,89.25800037,-4.51,-4.05,River Data
7,Polder 7/2,29-Aug-23,256.667,Embankment to River,423939.7215,482718.7535,22.45168761,89.25801883,-4.51,-4.05,River Data
7,Polder 7/2,29-Aug-23,260.452,Embankment to River,423942.5634,482716.2566,22.45166519,89.25804657,-4.51,-4.05,River Data
7,Polder 7/2,29-Aug-23,264.243,Embankment to River,423945.4102,482713.7567,22.45164273,89.25807435,-4.71,-4.25,River Data
7,Polder 7/2,29-Aug-23,267.906,Embankment to River,423948.1597,482711.3416,22.45162104,89.25810119,-4.71,-4.25,River Data
7,Polder 7/2,29-Aug-23,271.703,Embankment to River,423951.0114,482708.8366,22.45159854,89.25812903,-4.81,-4.35,River Data
7,Polder 7/2,29-Aug-23,275.51,Embankment to River,423953.8701,482706.3264,22.45157599,89.25815693,-4.91,-4.45,River Data
7,Polder 7/2,29-Aug-23,278.092,Embankment to River,423955.8092,482704.6232,22.45156069,89.25817585,-5.11,-4.65,River Data
7,Polder 7/2,29-Aug-23,281.877,Embankment to River,423958.6511,482702.1274,22.45153827,89.25820359,-5.31,-4.85,River Data
7,Polder 7/2,29-Aug-23,285.613,Embankment to River,423961.4566,482699.6632,22.45151614,89.25823098,-5.41,-4.95,River Data
7,Polder 7/2,29-Aug-23,289.337,Embankment to River,423964.2534,482697.2082,22.45149408,89.25825827,-5.41,-4.95,River Data
7,Polder 7/2,29-Aug-23,293.222,Embankment to River,423967.1709,482694.6459,22.45147107,89.25828675,-5.51,-5.05,River Data
7,Polder 7/2,29-Aug-23,295.711,Embankment to River,423969.0393,482693.0041,22.45145632,89.25830499,-5.61,-5.15,River Data
7,Polder 7/2,29-Aug-23,300.654,Embankment to River,423972.7516,482689.7442,22.45142704,89.25834122,-5.51,-5.05,River Data
7,Polder 7/2,29-Aug-23,304.448,Embankment to River,423975.6003,482687.2422,22.45140456,89.25836903,-5.71,-5.25,River Data
7,Polder 7/2,29-Aug-23,308.172,Embankment to River,423978.397,482684.7862,22.4513825,89.25839632,-5.71,-5.25,River Data
7,Polder 7/2,29-Aug-23,311.909,Embankment to River,423981.2026,482682.322,22.45136037,89.25842371,-5.61,-5.15,River Data
7,Polder 7/2,29-Aug-23,314.553,Embankment to River,423983.1879,482680.578,22.4513447,89.25844308,-5.51,-5.05,River Data
7,Polder 7/2,29-Aug-23,318.344,Embankment to River,423986.0347,482678.078,22.45132225,89.25847087,-5.71,-5.25,River Data
7,Polder 7/2,29-Aug-23,320.849,Embankment to River,423987.9159,482676.4261,22.45130741,89.25848923,-5.91,-5.45,River Data
7,Polder 7/2,29-Aug-23,324.597,Embankment to River,423990.7303,482673.9537,22.4512852,89.2585167,-5.81,-5.35,River Data
7,Polder 7/2,29-Aug-23,328.388,Embankment to River,423993.5771,482671.4548,22.45126275,89.25854449,-5.41,-4.95,River Data
8,Polder 7/2,29-Aug-23,0,Embankment to River,423633.384,482823.7874,22.45262271,89.25503668,3.87,4.33,Embankment
8,Polder 7/2,29-Aug-23,2,Embankment to River,423633.5741,482821.7974,22.45260474,89.25503862,3.73,4.19,CL
