SectionID,PolderID,SurveyDate,Distance,Direction,Easting,Northing,Lat,Long,mSoB,mPWD,Code
5,Polder 7/2,20-Aug-23,214.094,Embankment to River,416638.8215,490596.6218,22.52250812,89.18665143,-2.19,-1.73,River Data
5,Polder 7/2,20-Aug-23,218.271,Embankment to River,416636.79,490592.9749,22.52247507,89.18663187,-1.79,-1.33,River Data
5,Polder 7/2,20-Aug-23,222.326,Embankment to River,416634.8186,490589.4337,22.52244299,89.18661289,-1.49,-1.03,River Data
5,Polder 7/2,20-Aug-23,224.892,Embankment to River,416633.5711,490587.1935,22.52242269,89.18660088,-1.29,-0.83,River Data
5,Polder 7/2,20-Aug-23,228.722,Embankment to River,416631.7086,490583.849,22.52239239,89.18658295,-1.19,-0.73,River Data
5,Polder 7/2,20-Aug-23,232.898,Embankment to River,416629.6771,490580.2021,22.52235935,89.18656339,-0.79,-0.33,River Data
6,Polder 7/2,20-Aug-23,0,Embankment to River,416892.7252,490580.0192,22.5223706,89.18912104,3.438,3.898,Embankment
6,Polder 7/2,20-Aug-23,1.499,Embankment to River,416891.4712,490579.1987,22.52236312,89.18910889,3.478,3.938,CL
6,Polder 7/2,20-Aug-23,2.999,Embankment to River,416890.2171,490578.3781,22.52235565,89.18909674,3.448,3.908,Embankment
6,Polder 7/2,20-Aug-23,4.998,Embankment to River,416888.5448,490577.2851,22.52234569,89.18908053,2.638,3.098,Slope
6,Polder 7/2,20-Aug-23,7.996,Embankment to River,416886.0377,490575.6439,22.52233075,89.18905624,1.438,1.898,Slope
6,Polder 7/2,20-Aug-23,12.994,Embankment to River,416881.8583,490572.9098,22.52230584,89.18901575,1.198,1.658,Slope
6,Polder 7/2,20-Aug-23,17.991,Embankment to River,416877.6778,490570.1746,22.52228093,89.18897525,1.108,1.568,Slope
6,Polder 7/2,20-Aug-23,20.99,Embankment to River,416875.1707,490568.5335,22.52226598,89.18895096,-0.572,-0.112,Slope
6,Polder 7/2,20-Aug-23,33.318,Embankment to River,416864.8589,490561.7879,22.52220455,89.18885105,-5.33,-4.87,River Data
6,Polder 7/2,20-Aug-23,35.303,Embankment to River,416863.1987,490560.7016,22.52219465,89.18883497,-5.63,-5.17,River Data
6,Polder 7/2,20-Aug-23,38.164,Embankment to River,416860.8071,490559.1361,22.52218039,89.18881179,-7.63,-7.17,River Data
6,Polder 7/2,20-Aug-23,41.024,Embankment to River,416858.4145,490557.5717,22.52216614,89.18878861,-7.23,-6.77,River Data
6,Polder 7/2,20-Aug-23,43.68,Embankment to River,416856.1931,490556.1178,22.5221529,89.18876709,-7.23,-6.77,River Data
6,Polder 7/2,20-Aug-23,46.334,Embankment to River,416853.9738,490554.6658,22.52213968,89.18874559,-7.53,-7.07,River Data
6,Polder 7/2,20-Aug-23,49.341,Embankment to River,416851.4586,490553.0199,22.52212469,89.18872122,-9.73,-9.27,River Data
6,Polder 7/2,20-Aug-23,53.074,Embankment to River,416848.3367,490550.9773,22.52210608,89.18869097,-9.83,-9.37,River Data
6,Polder 7/2,20-Aug-23,57.1,Embankment to River,416844.9696,490548.7746,22.52208602,89.18865835,-9.73,-9.27,River Data
6,Polder 7/2,20-Aug-23,60.981,Embankment to River,416841.7231,490546.6505,22.52206667,89.1886269,-9.83,-9.37,River Data
6,Polder 7/2,20-Aug-23,64.861,Embankment to River,416838.4787,490544.5284,22.52204734,89.18859546,-9.93,-9.47,River Data
6,Polder 7/2,20-Aug-23,69.615,Embankment to River,416834.5028,490541.9261,22.52202364,89.18855694,-10.03,-9.57,River Data
6,Polder 7/2,20-Aug-23,73.64,Embankment to River,416831.1358,490539.7234,22.52200358,89.18852432,-10.13,-9.67,River Data
6,Polder 7/2,20-Aug-23,79.964,Embankment to River,416825.8472,490536.2628,22.52197206,89.18847308,-10.33,-9.87,River Data
6,Polder 7/2,20-Aug-23,83.843,Embankment to River,416822.6027,490534.1406,22.52195273,89.18844165,-10.23,-9.77,River Data
6,Polder 7/2,20-Aug-23,88.744,Embankment to River,416818.5043,490531.4588,22.52192831,89.18840194,-10.13,-9.67,River Data
6,Polder 7/2,20-Aug-23,92.623,Embankment to River,416815.2598,490529.3357,22.52190897,89.18837051,-9.93,-9.47,River Data
6,Polder 7/2,20-Aug-23,97.516,Embankment to River,416811.1675,490526.6588,22.52188459,89.18833086,-9.53,-9.07,River Data
6,Polder 7/2,20-Aug-23,101.403,Embankment to River,416807.9169,490524.5317,22.52186521,89.18829937,-9.43,-8.97,River Data
6,Polder 7/2,20-Aug-23,106.296,Embankment to River,416803.8246,490521.8548,22.52184083,89.18825972,-8.62,-8.16,River Data
6,Polder 7/2,20-Aug-23,110.177,Embankment to River,416800.5781,490519.7307,22.52182149,89.18822826,-7.52,-7.06,River Data
6,Polder 7/2,20-Aug-23,115.07,Embankment to River,416796.4868,490517.0538,22.5217971,89.18818862,-6.72,-6.26,River Data
6,Polder 7/2,20-Aug-23,118.949,Embankment to River,416793.2423,490514.9306,22.52177777,89.18815719,-5.92,-5.46,River Data
6,Polder 7/2,20-Aug-23,123.85,Embankment to River,416789.1429,490512.2488,22.52175334,89.18811747,-5.42,-4.96,River Data
6,Polder 7/2,20-Aug-23,128.604,Embankment to River,416785.1671,490509.6475,22.52172965,89.18807895,-4.72,-4.26,River Data
6,Polder 7/2,20-Aug-23,132.63,Embankment to River,416781.8,490507.4449,22.52170959,89.18804633,-4.12,-3.66,River Data
6,Polder 7/2,20-Aug-23,136.509,Embankment to River,416778.5555,490505.3217,22.52169025,89.1880149,-3.72,-3.26,River Data
6,Polder 7/2,20-Aug-23,139.978,Embankment to River,416775.6544,490503.4236,22.52167296,89.18798679,-3.42,-2.96,River Data
6,Polder 7/2,20-Aug-23,144.727,Embankment to River,416771.6827,490500.8252,22.52164929,89.18794831,-3.22,-2.76,River Data
6,Polder 7/2,20-Aug-23,148.752,Embankment to River,416768.3156,490498.6226,22.52162923,89.18791569,-2.92,-2.46,River Data
6,Polder 7/2,20-Aug-23,153.659,Embankment to River,416764.2122,490495.9379,22.52160478,89.18787593,-2.72,-2.26,River Data
6,Polder 7/2,20-Aug-23,158.399,Embankment to River,416760.2485,490493.3443,22.52158116,89.18783753,-2.32,-1.86,River Data
6,Polder 7/2,20-Aug-23,161.002,Embankment to River,416758.0716,490491.9195,22.52156818,89.18781644,-1.92,-1.46,River Data
6,Polder 7/2,20-Aug-23,165.902,Embankment to River,416753.9732,490489.2377,22.52154375,89.18777673,-1.52,-1.06,River Data
6,Polder 7/2,20-Aug-23,169.423,Embankment to River,416751.0286,490487.3115,22.52152621,89.1877482,-1.02,-0.56,River Data
6,Polder 7/2,20-Aug-23,173.655,Embankment to River,416747.4883,490484.9954,22.52150511,89.1877139,-0.42,0.04,River Data
7,Polder 7/2,20-Aug-23,0,Embankment to River,417055.7079,490394.2566,22.52070055,89.1907155,3.634,4.094,Embankment
7,Polder 7/2,20-Aug-23,1.5,Embankment to River,417054.3324,490393.6604,22.52069509,89.19070216,3.874,4.334,CL
7,Polder 7/2,20-Aug-23,3,Embankment to River,417052.9569,490393.0643,22.52068964,89.19068882,3.537,3.997,Embankment
7,Polder 7/2,20-Aug-23,7.999,Embankment to River,417048.3717,490391.079,22.52067148,89.19064434,2.358,2.818,Slope
7,Polder 7/2,20-Aug-23,12.999,Embankment to River,417043.7864,490389.0927,22.52065332,89.19059986,1.528,1.988,Slope
7,Polder 7/2,20-Aug-23,16.999,Embankment to River,417040.1188,490387.5039,22.52063879,89.19056429,1.618,2.078,GL
7,Polder 7/2,20-Aug-23,21.998,Embankment to River,417035.5335,490385.5176,22.52062062,89.19051981,1.698,2.158,GL
7,Polder 7/2,20-Aug-23,26.998,Embankment to River,417030.9483,490383.5313,22.52060245,89.19047533,1.508,1.968,GL
7,Polder 7/2,20-Aug-23,32.998,Embankment to River,417025.4453,490381.1476,22.52058065,89.19042195,1.148,1.608,GL
7,Polder 7/2,20-Aug-23,37.997,Embankment to River,417020.8601,490379.1623,22.52056249,89.19037747,1.278,1.738,GL
7,Polder 7/2,20-Aug-23,42.997,Embankment to River,417016.2748,490377.176,22.52054433,89.19033299,1.368,1.828,GL
7,Polder 7/2,20-Aug-23,47.997,Embankment to River,417011.6895,490375.1898,22.52052616,89.19028852,1.618,2.078,GL
7,Polder 7/2,20-Aug-23,52.996,Embankment to River,417007.1043,490373.2035,22.52050799,89.19024404,1.308,1.768,GL
7,Polder 7/2,20-Aug-23,57.996,Embankment to River,417002.52,490371.2172,22.52048983,89.19019957,1.398,1.858,GL
7,Polder 7/2,20-Aug-23,62.995,Embankment to River,416997.9347,490369.2309,22.52047166,89.19015509,1.238,1.698,GL
7,Polder 7/2,20-Aug-23,67.995,Embankment to River,416993.3495,490367.2456,22.5204535,89.19011062,1.198,1.658,GL
7,Polder 7/2,20-Aug-23,72.995,Embankment to River,416988.7642,490365.2593,22.52043534,89.19006614,0.898,1.358,GL
7,Polder 7/2,20-Aug-23,77.994,Embankment to River,416984.179,490363.2731,22.52041717,89.19002166,0.718,1.178,GL
7,Polder 7/2,20-Aug-23,82.994,Embankment to River,416979.5937,490361.2868,22.520399,89.18997718,0.258,0.718,GL
7,Polder 7/2,20-Aug-23,87.994,Embankment to River,416975.0084,490359.3005,22.52038084,89.1899327,-0.792,-0.332,River Data
7,Polder 7/2,20-Aug-23,92.208,Embankment to River,416971.1432,490357.6267,22.52036553,89.18989521,-0.95,-0.49,River Data
7,Polder 7/2,20-Aug-23,96.002,Embankment to River,416967.6631,490356.119,22.52035174,89.18986145,-1.65,-1.19,River Data
7,Polder 7/2,20-Aug-23,98.317,Embankment to River,416965.5404,490355.2,22.52034333,89.18984086,-1.75,-1.29,River Data
7,Polder 7/2,20-Aug-23,102.298,Embankment to River,416961.89,490353.6188,22.52032887,89.18980545,-2.55,-2.09,River Data
7,Polder 7/2,20-Aug-23,104.612,Embankment to River,416959.7672,490352.6987,22.52032046,89.18978486,-3.15,-2.69,River Data
7,Polder 7/2,20-Aug-23,110.067,Embankment to River,416954.7645,490350.5319,22.52030064,89.18973634,-3.85,-3.39,River Data
7,Polder 7/2,20-Aug-23,111.862,Embankment to River,416953.1178,490349.8192,22.52029412,89.18972036,-5.35,-4.89,River Data
7,Polder 7/2,20-Aug-23,115.513,Embankment to River,416949.7698,490348.3689,22.52028086,89.18968789,-5.65,-5.19,River Data
7,Polder 7/2,20-Aug-23,119.292,Embankment to River,416946.3039,490346.868,22.52026713,89.18965427,-6.25,-5.79,River Data
7,Polder 7/2,20-Aug-23,122.544,Embankment to River,416943.321,490345.5753,22.5202553,89.18962533,-6.75,-6.29,River Data
7,Polder 7/2,20-Aug-23,126.426,Embankment to River,416939.7613,490344.0333,22.5202412,89.1895908,-7.15,-6.69,River Data
7,Polder 7/2,20-Aug-23,129.567,Embankment to River,416936.8812,490342.7855,22.52022979,89.18956287,-7.35,-6.89,River Data
7,Polder 7/2,20-Aug-23,133.454,Embankment to River,416933.3165,490341.2416,22.52021567,89.18952829,-7.25,-6.79,River Data
7,Polder 7/2,20-Aug-23,137.336,Embankment to River,416929.7558,490339.6996,22.52020156,89.18949375,-7.05,-6.59,River Data
7,Polder 7/2,20-Aug-23,140.476,Embankment to River,416926.8758,490338.4518,22.52019015,89.18946581,-7.05,-6.59,River Data
7,Polder 7/2,20-Aug-23,144.354,Embankment to River,416923.3191,490336.9117,22.52017607,89.18943131,-7.05,-6.59,River Data
7,Polder 7/2,20-Aug-23,148.245,Embankment to River,416919.7503,490335.3659,22.52016193,89.18939669,-7.05,-6.59,River Data
7,Polder 7/2,20-Aug-23,152.019,Embankment to River,416916.2894,490333.8669,22.52014822,89.18936312,-6.95,-6.49,River Data
7,Polder 7/2,20-Aug-23,155.907,Embankment to River,416912.7247,490332.322,22.52013409,89.18932854,-6.85,-6.39,River Data
7,Polder 7/2,20-Aug-23,160.491,Embankment to River,416908.5196,490330.501,22.52011743,89.18928775,-6.75,-6.29,River Data
7,Polder 7/2,20-Aug-23,164.601,Embankment to River,416904.7511,490328.8682,22.5201025,89.1892512,-6.75,-6.29,River Data
7,Polder 7/2,20-Aug-23,168.483,Embankment to River,416901.1904,490327.3262,22.5200884,89.18921666,-6.46,-6,River Data
7,Polder 7/2,20-Aug-23,172.365,Embankment to River,416897.6307,490325.7842,22.52007429,89.18918213,-6.26,-5.8,River Data
7,Polder 7/2,20-Aug-23,177.82,Embankment to River,416892.6279,490323.6173,22.52005447,89.1891336,-6.16,-5.7,River Data
7,Polder 7/2,20-Aug-23,181.707,Embankment to River,416889.0632,490322.0734,22.52004035,89.18909903,-6.26,-5.8,River Data
7,Polder 7/2,20-Aug-23,187.152,Embankment to River,416884.0685,490319.9094,22.52002056,89.18905058,-5.96,-5.5,River Data
7,Polder 7/2,20-Aug-23,191.035,Embankment to River,416880.5078,490318.3674,22.52000646,89.18901604,-5.96,-5.5,River Data
7,Polder 7/2,20-Aug-23,196.262,Embankment to River,416875.7138,490316.2914,22.51998747,89.18896954,-5.86,-5.4,River Data
7,Polder 7/2,20-Aug-23,200.371,Embankment to River,416871.9453,490314.6586,22.51997253,89.18893298,-5.76,-5.3,River Data
7,Polder 7/2,20-Aug-23,205.608,Embankment to River,416867.1423,490312.5787,22.51995351,89.18888639,-5.76,-5.3,River Data
7,Polder 7/2,20-Aug-23,209.708,Embankment to River,416863.3819,490310.9497,22.51993861,89.18884991,-5.86,-5.4,River Data
7,Polder 7/2,20-Aug-23,214.932,Embankment to River,416858.5919,490308.8746,22.51991963,89.18880345,-5.86,-5.4,River Data
7,Polder 7/2,20-Aug-23,218.942,Embankment to River,416854.9142,490307.2809,22.51990506,89.18876778,-5.96,-5.5,River Data
7,Polder 7/2,20-Aug-23,224.17,Embankment to River,416850.1192,490305.2049,22.51988607,89.18872127,-5.96,-5.5,River Data
7,Polder 7/2,20-Aug-23,228.275,Embankment to River,416846.3548,490303.574,22.51987115,89.18868475,-5.96,-5.5,River Data
7,Polder 7/2,20-Aug-23,231.518,Embankment to River,416843.3799,490302.2852,22.51985936,89.18865589,-5.96,-5.5,River Data
7,Polder 7/2,20-Aug-23,236.973,Embankment to River,416838.3772,490300.1183,22.51983955,89.18860737,-5.96,-5.5,River Data
7,Polder 7/2,20-Aug-23,240.855,Embankment to River,416834.8175,490298.5763,22.51982544,89.18857284,-5.86,-5.4,River Data
7,Polder 7/2,20-Aug-23,244.742,Embankment to River,416831.2517,490297.0324,22.51981132,89.18853825,-5.66,-5.2,River Data
7,Polder 7/2,20-Aug-23,249.857,Embankment to River,416826.5606,490295.0003,22.51979273,89.18849275,-6.06,-5.6,River Data
7,Polder 7/2,20-Aug-23,253.967,Embankment to River,416822.7921,490293.3675,22.5197778,89.18845619,-6.06,-5.6,River Data
7,Polder 7/2,20-Aug-23,257.849,Embankment to River,416819.2314,490291.8255,22.5197637,89.18842165,-5.86,-5.4,River Data
7,Polder 7/2,20-Aug-23,259.752,Embankment to River,416817.4858,490291.0698,22.51975679,89.18840472,-5.66,-5.2,River Data
7,Polder 7/2,20-Aug-23,263.416,Embankment to River,416814.1258,490289.6137,22.51974347,89.18837213,-5.16,-4.7,River Data
7,Polder 7/2,20-Aug-23,266.556,Embankment to River,416811.2457,490288.3669,22.51973206,89.18834419,-4.36,-3.9,River Data
7,Polder 7/2,20-Aug-23,268.12,Embankment to River,416809.8118,490287.7449,22.51972638,89.18833028,-3.56,-3.1,River Data
7,Polder 7/2,20-Aug-23,269.173,Embankment to River,416808.8467,490287.3274,22.51972256,89.18832092,-3.16,-2.7,River Data
8,Polder 7/2,22-Aug-23,0,Embankment to River,417972.4147,479540.0195,22.42269622,89.20019174,3.199,3.659,Embankment
8,Polder 7/2,22-Aug-23,1.497,Embankment to River,417971.458,479538.8681,22.42268577,89.20018251,3.209,3.669,GL
8,Polder 7/2,22-Aug-23,2.995,Embankment to River,417970.5013,479537.7176,22.42267533,89.20017327,3.059,3.519,Embankment
8,Polder 7/2,22-Aug-23,4.991,Embankment to River,417969.2261,479536.1837,22.42266141,89.20016096,2.309,2.769,Slope
8,Polder 7/2,22-Aug-23,11.978,Embankment to River,417964.7614,479530.8138,22.42261269,89.20011786,2.699,3.159,Slope
8,Polder 7/2,22-Aug-23,15.971,Embankment to River,417962.21,479527.7449,22.42258485,89.20009323,2.389,2.849,Slope
8,Polder 7/2,22-Aug-23,20.962,Embankment to River,417959.0215,479523.91,22.42255005,89.20006245,2.119,2.579,Slope
8,Polder 7/2,22-Aug-23,25.952,Embankment to River,417955.8329,479520.0741,22.42251525,89.20003167,1.339,1.799,Slope
8,Polder 7/2,22-Aug-23,30.943,Embankment to River,417952.6434,479516.2383,22.42248044,89.20000087,1.489,1.949,Slope
8,Polder 7/2,22-Aug-23,35.934,Embankment to River,417949.4549,479512.4034,22.42244565,89.19997009,1.539,1.999,Slope
8,Polder 7/2,22-Aug-23,38.929,Embankment to River,417947.5416,479510.1014,22.42242476,89.19995162,0.289,0.749,Slope
8,Polder 7/2,22-Aug-23,45.596,Embankment to River,417943.2817,479504.9774,22.42237827,89.1999105,-1.33,-0.87,River Data
8,Polder 7/2,22-Aug-23,49.989,Embankment to River,417940.4742,479501.6018,22.42234764,89.19988339,-2.33,-1.87,River Data
8,Polder 7/2,22-Aug-23,53.234,Embankment to River,417938.4011,479499.1071,22.42232501,89.19986338,-2.73,-2.27,River Data
8,Polder 7/2,22-Aug-23,54.677,Embankment to River,417937.4793,479497.9979,22.42231494,89.19985448,-3.13,-2.67,River Data
8,Polder 7/2,22-Aug-23,57.929,Embankment to River,417935.4011,479495.4993,22.42229227,89.19983442,-3.73,-3.27,River Data
8,Polder 7/2,22-Aug-23,60.6,Embankment to River,417933.6947,479493.4462,22.42227364,89.19981794,-4.03,-3.57,River Data
8,Polder 7/2,22-Aug-23,63.11,Embankment to River,417932.0907,479491.5179,22.42225615,89.19980246,-5.23,-4.77,River Data
8,Polder 7/2,22-Aug-23,66.722,Embankment to River,417929.783,479488.7421,22.42223096,89.19978018,-5.23,-4.77,River Data
8,Polder 7/2,22-Aug-23,69.441,Embankment to River,417928.0459,479486.6515,22.42221199,89.19976341,-5.23,-4.77,River Data
8,Polder 7/2,22-Aug-23,73.047,Embankment to River,417925.7413,479483.8806,22.42218685,89.19974116,-5.23,-4.77,River Data
8,Polder 7/2,22-Aug-23,77.876,Embankment to River,417922.6562,479480.1696,22.42215318,89.19971138,-5.23,-4.77,River Data
8,Polder 7/2,22-Aug-23,80.595,Embankment to River,417920.9191,479478.0801,22.42213422,89.19969461,-5.23,-4.77,River Data
8,Polder 7/2,22-Aug-23,84.201,Embankment to River,417918.6155,479475.3091,22.42210908,89.19967237,-9.43,-8.97,River Data
8,Polder 7/2,22-Aug-23,86.716,Embankment to River,417917.0075,479473.3759,22.42209154,89.19965685,-9.43,-8.97,River Data
8,Polder 7/2,22-Aug-23,90.329,Embankment to River,417914.6998,479470.6001,22.42206635,89.19963457,-9.54,-9.08,River Data
8,Polder 7/2,22-Aug-23,95.196,Embankment to River,417911.5892,479466.8586,22.42203241,89.19960454,-9.64,-9.18,River Data
8,Polder 7/2,22-Aug-23,97.876,Embankment to River,417909.8776,479464.7995,22.42201372,89.19958802,-9.74,-9.28,River Data
8,Polder 7/2,22-Aug-23,102.704,Embankment to River,417906.7925,479461.0885,22.42198005,89.19955824,-9.74,-9.28,River Data
8,Polder 7/2,22-Aug-23,106.513,Embankment to River,417904.3579,479458.1612,22.42195349,89.19953473,-9.74,-9.28,River Data
8,Polder 7/2,22-Aug-23,110.119,Embankment to River,417902.0543,479455.3903,22.42192835,89.19951249,-9.84,-9.38,River Data
8,Polder 7/2,22-Aug-23,114.94,Embankment to River,417898.9744,479451.6851,22.42189473,89.19948276,-9.94,-9.48,River Data
8,Polder 7/2,22-Aug-23,118.755,Embankment to River,417896.5367,479448.7529,22.42186813,89.19945923,-10.14,-9.68,River Data
8,Polder 7/2,22-Aug-23,122.212,Embankment to River,417894.3284,479446.097,22.42184403,89.19943791,-10.14,-9.68,River Data
8,Polder 7/2,22-Aug-23,126.099,Embankment to River,417891.8435,479443.1087,22.42181692,89.19941392,-10.14,-9.68,River Data
8,Polder 7/2,22-Aug-23,129.909,Embankment to River,417889.4099,479440.1814,22.42179036,89.19939043,-10.24,-9.78,River Data
8,Polder 7/2,22-Aug-23,135.098,Embankment to River,417886.0944,479436.1931,22.42175417,89.19935842,-10.44,-9.98,River Data
8,Polder 7/2,22-Aug-23,141.062,Embankment to River,417882.2831,479431.61,22.42171259,89.19932163,-10.64,-10.18,River Data
8,Polder 7/2,22-Aug-23,144.674,Embankment to River,417879.9755,479428.8341,22.4216874,89.19929935,-10.94,-10.48,River Data
8,Polder 7/2,22-Aug-23,149.706,Embankment to River,417876.7603,479424.9667,22.42165231,89.19926831,-11.14,-10.68,River Data
8,Polder 7/2,22-Aug-23,152.215,Embankment to River,417875.1574,479423.0385,22.42163481,89.19925284,-11.44,-10.98,River Data
8,Polder 7/2,22-Aug-23,157.247,Embankment to River,417871.9422,479419.1711,22.42159972,89.1992218,-11.74,-11.28,River Data
8,Polder 7/2,22-Aug-23,162.278,Embankment to River,417868.7271,479415.3047,22.42156464,89.19919076,-12.14,-11.68,River Data
8,Polder 7/2,22-Aug-23,165.719,Embankment to River,417866.529,479412.6606,22.42154065,89.19916954,-12.54,-12.08,River Data
8,Polder 7/2,22-Aug-23,169.834,Embankment to River,417863.8998,479409.4983,22.42151196,89.19914416,-12.94,-12.48,River Data
8,Polder 7/2,22-Aug-23,174.701,Embankment to River,417860.7891,479405.7568,22.42147801,89.19911413,-13.44,-12.98,River Data
8,Polder 7/2,22-Aug-23,178.794,Embankment to River,417858.1742,479402.6112,22.42144947,89.19908888,-13.84,-13.38,River Data
8,Polder 7/2,22-Aug-23,183.676,Embankment to River,417855.0553,479398.8599,22.42141543,89.19905878,-14.14,-13.68,River Data
8,Polder 7/2,22-Aug-23,187.775,Embankment to River,417852.4363,479395.7094,22.42138685,89.19903349,-14.54,-14.08,River Data
8,Polder 7/2,22-Aug-23,192.65,Embankment to River,417849.3215,479391.963,22.42135285,89.19900342,-14.84,-14.38,River Data
8,Polder 7/2,22-Aug-23,196.749,Embankment to River,417846.7025,479388.8124,22.42132427,89.19897814,-15.04,-14.58,River Data
8,Polder 7/2,22-Aug-23,201.625,Embankment to River,417843.5867,479385.0651,22.42129027,89.19894806,-15.34,-14.88,River Data
8,Polder 7/2,22-Aug-23,205.521,Embankment to River,417841.0978,479382.0719,22.42126311,89.19892403,-15.24,-14.78,River Data
8,Polder 7/2,22-Aug-23,209.33,Embankment to River,417838.6641,479379.1446,22.42123655,89.19890054,-15.34,-14.88,River Data
8,Polder 7/2,22-Aug-23,214.212,Embankment to River,417835.5442,479375.3923,22.4212025,89.19887042,-15.64,-15.18,River Data
8,Polder 7/2,22-Aug-23,218.304,Embankment to River,417832.9293,479372.2467,22.42117396,89.19884518,-15.85,-15.39,River Data
8,Polder 7/2,22-Aug-23,223.336,Embankment to River,417829.7142,479368.3803,22.42113888,89.19881414,-15.95,-15.49,River Data
8,Polder 7/2,22-Aug-23,225.852,Embankment to River,417828.1071,479366.4471,22.42112134,89.19879862,-16.15,-15.69,River Data
8,Polder 7/2,22-Aug-23,229.59,Embankment to River,417825.7185,479363.5739,22.42109527,89.19877557,-16.35,-15.89,River Data
8,Polder 7/2,22-Aug-23,233.399,Embankment to River,417823.2849,479360.6466,22.42106871,89.19875207,-16.45,-15.99,River Data
8,Polder 7/2,22-Aug-23,238.425,Embankment to River,417820.0739,479356.7841,22.42103367,89.19872107,-16.05,-15.59,River Data
8,Polder 7/2,22-Aug-23,243.306,Embankment to River,417816.954,479353.0328,22.42099963,89.19869096,-14.85,-14.39,River Data
8,Polder 7/2,22-Aug-23,248.496,Embankment to River,417813.6385,479349.0445,22.42096344,89.19865895,-14.15,-13.69,River Data
8,Polder 7/2,22-Aug-23,253.527,Embankment to River,417810.4243,479345.1771,22.42092835,89.19862792,-13.05,-12.59,River Data
8,Polder 7/2,22-Aug-23,258.559,Embankment to River,417807.2092,479341.3108,22.42089327,89.19859688,-12.45,-11.99,River Data
8,Polder 7/2,22-Aug-23,262.171,Embankment to River,417804.9005,479338.5349,22.42086808,89.1985746,-11.75,-11.29,River Data
8,Polder 7/2,22-Aug-23,267.046,Embankment to River,417801.7858,479334.7875,22.42083408,89.19854453,-11.05,-10.59,River Data
8,Polder 7/2,22-Aug-23,270.934,Embankment to River,417799.3019,479331.7992,22.42080697,89.19852055,-10.45,-9.99,River Data
8,Polder 7/2,22-Aug-23,274.744,Embankment to River,417796.8673,479328.8719,22.42078041,89.19849704,-10.05,-9.59,River Data
8,Polder 7/2,22-Aug-23,279.775,Embankment to River,417793.6532,479325.0056,22.42074533,89.19846602,-9.65,-9.19,River Data
8,Polder 7/2,22-Aug-23,284.651,Embankment to River,417790.5374,479321.2582,22.42071133,89.19843594,-8.85,-8.39,River Data
8,Polder 7/2,22-Aug-23,287.33,Embankment to River,417788.8258,479319.1991,22.42069264,89.19841942,-8.05,-7.59,River Data
8,Polder 7/2,22-Aug-23,292.356,Embankment to River,417785.6148,479315.3367,22.4206576,89.19838842,-7.05,-6.59,River Data
8,Polder 7/2,22-Aug-23,297.238,Embankment to River,417782.4949,479311.5854,22.42062356,89.1983583,-6.05,-5.59,River Data
8,Polder 7/2,22-Aug-23,300.969,Embankment to River,417780.1105,479308.7171,22.42059754,89.19833528,-5.05,-4.59,River Data
8,Polder 7/2,22-Aug-23,303.846,Embankment to River,417778.2729,479306.5066,22.42057748,89.19831754,-3.95,-3.49,River Data
8,Polder 7/2,22-Aug-23,308.878,Embankment to River,417775.0578,479302.6392,22.42054239,89.1982865,-4.45,-3.99,River Data
8,Polder 7/2,22-Aug-23,313.753,Embankment to River,417771.943,479298.8918,22.42050839,89.19825643,-6.05,-5.59,River Data
8,Polder 7/2,22-Aug-23,316.425,Embankment to River,417770.2356,479296.8387,22.42048976,89.19823995,-5.35,-4.89,River Data
8,Polder 7/2,22-Aug-23,321.253,Embankment to River,417767.1505,479293.1287,22.4204561,89.19821017,-4.65,-4.19,River Data
8,Polder 7/2,22-Aug-23,324.702,Embankment to River,417764.9473,479290.4776,22.42043204,89.1981889,-4.25,-3.79,River Data
8,Polder 7/2,22-Aug-23,327.381,Embankment to River,417763.2348,479288.4186,22.42041336,89.19817237,-3.65,-3.19,River Data
8,Polder 7/2,22-Aug-23,329.56,Embankment to River,417761.8428,479286.744,22.42039817,89.19815893,-3.15,-2.69,River Data
8,Polder 7/2,22-Aug-23,331.739,Embankment to River,417760.4509,479285.0694,22.42038297,89.19814549,-2.85,-2.39,River Data
8,Polder 7/2,22-Aug-23,334.85,Embankment to River,417758.4628,479282.679,22.42036128,89.1981263,-2.46,-2,River Data
9,Polder 7/2,22-Aug-23,0,Embankment to River,418213.7041,479436.471,22.42177242,89.20254149,3.016,3.476,Embankment
9,Polder 7/2,22-Aug-23,0.747,Embankment to River,418213.4402,479435.7725,22.4217661,89.20253896,3.034,3.494,CL
9,Polder 7/2,22-Aug-23,1.492,Embankment to River,418213.1764,479435.076,22.4217598,89.20253644,3.043,3.503,Embankment
9,Polder 7/2,22-Aug-23,2.554,Embankment to River,418212.8007,479434.0829,22.42175081,89.20253284,3,3.46,GL
9,Polder 7/2,22-Aug-23,3.403,Embankment to River,418212.5,479433.2902,22.42174363,89.20252996,2.951,3.411,Slope
9,Polder 7/2,22-Aug-23,3.896,Embankment to River,418212.3258,479432.8288,22.42173946,89.20252829,2.317,2.777,Slope
9,Polder 7/2,22-Aug-23,5.226,Embankment to River,418211.8551,479431.5857,22.4217282,89.20252378,1.766,2.226,Slope
9,Polder 7/2,22-Aug-23,6.172,Embankment to River,418211.5206,479430.7017,22.4217202,89.20252057,1.035,1.495,Slope
